x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.6465970873832703,0.7997176051139832,-2.958711888823018e-07,0.6153221130371094,0.6983827352523804,-0.04497465491294861,0.5339494943618774,0.5992509126663208,-0.06529641896486282,0.45627468824386597,0.5490862131118774,-0.08042632788419724,0.39087924361228943,0.5628921985626221,-0.08578583598136902,0.397927463054657,0.6295033693313599,-0.03350655734539032,0.4041983485221863,0.6136228442192078,-0.07219720631837845,0.4692287743091583,0.6430067420005798,-0.08337120711803436,0.4635123908519745,0.658327579498291,-0.08672617375850677,0.372227281332016,0.6912899017333984,-0.028666457161307335,0.4135294556617737,0.6883706450462341,-0.06575626134872437,0.493583083152771,0.7099583148956299,-0.06916289031505585,0.465646356344223,0.7023107409477234,-0.06674055010080338,0.3790026307106018,0.7567060589790344,-0.030591653659939766,0.4284045398235321,0.7571660876274109,-0.07057096809148788,0.49911800026893616,0.7600333094596863,-0.06296239048242569,0.47861960530281067,0.7528229355812073,-0.05305980518460274,0.39598485827445984,0.8142743706703186,-0.03648195415735245,0.448388934135437,0.8160779476165771,-0.061984870582818985,0.4937809407711029,0.8129209280014038,-0.058275096118450165,0.4782505929470062,0.8132011890411377,-0.05108543112874031,rock
0.9950158596038818,0.6201809048652649,-1.6098377955131582e-06,0.941450834274292,0.7505344748497009,0.1457928717136383,0.855842113494873,0.7865304350852966,0.2322680950164795,0.7921536564826965,0.7777748107910156,0.29399439692497253,0.7561613321304321,0.7426064014434814,0.34753933548927307,0.7478297352790833,0.8326096534729004,0.2047794759273529,0.7219967842102051,0.7972012758255005,0.30912908911705017,0.7718380689620972,0.7591020464897156,0.3573278486728668,0.806900143623352,0.741249680519104,0.3801639974117279,0.700194776058197,0.7697758674621582,0.1659158617258072,0.6985166668891907,0.7266635894775391,0.2902882695198059,0.7647085189819336,0.6998600363731384,0.31314998865127563,0.7965682744979858,0.6936466097831726,0.30590498447418213,0.6828472018241882,0.6934182047843933,0.14051172137260437,0.696077287197113,0.6596726775169373,0.2537611126899719,0.7596136927604675,0.6412500739097595,0.25051623582839966,0.7989235520362854,0.6328479051589966,0.21778878569602966,0.674443244934082,0.6171022653579712,0.1269516795873642,0.6966692209243774,0.6003133654594421,0.2177252173423767,0.7503761053085327,0.5883280634880066,0.23838219046592712,0.7874807119369507,0.5859218835830688,0.23501786589622498,rock
0.8713040351867676,0.7179946303367615,-8.740931889406056e-07,0.6585259437561035,0.8070962429046631,0.03595467284321785,0.5309368968009949,0.7750294208526611,0.11130090802907944,0.4714299142360687,0.7100529074668884,0.20467054843902588,0.43564373254776,0.6578801274299622,0.31368282437324524,0.4023834466934204,0.6476951837539673,0.0669713243842125,0.2884926199913025,0.6523244380950928,0.2013445943593979,0.3173671066761017,0.6874744892120361,0.3238544464111328,0.3633056581020355,0.7031183242797852,0.40701863169670105,0.4602896571159363,0.5768858790397644,0.12043678015470505,0.3148577809333801,0.5437764525413513,0.24654768407344818,0.3266255557537079,0.5873813629150391,0.3617953658103943,0.3491984009742737,0.607380747795105,0.44212469458580017,0.520423412322998,0.5316416025161743,0.18361535668373108,0.4068564176559448,0.5010513663291931,0.29881131649017334,0.39470797777175903,0.5469887256622314,0.3773788511753082,0.40533608198165894,0.5724539756774902,0.42352402210235596,0.5811396241188049,0.5022541284561157,0.2503487467765808,0.49255165457725525,0.506957471370697,0.346052348613739,0.46959972381591797,0.5432133674621582,0.3987556993961334,0.46941298246383667,0.5704742670059204,0.43371570110321045,rock
0.46931514143943787,0.7373675107955933,-3.963370147630485e-07,0.43653327226638794,0.6788158416748047,-0.10447587817907333,0.3830280005931854,0.6051995754241943,-0.11176346987485886,0.3231981694698334,0.570242166519165,-0.09272274374961853,0.2736940383911133,0.5588167905807495,-0.06413649767637253,0.3984822630882263,0.47122883796691895,-0.026973042637109756,0.26722419261932373,0.5075421929359436,-0.041523728519678116,0.267922580242157,0.5800235271453857,-0.05674620345234871,0.306163489818573,0.6035927534103394,-0.06141408532857895,0.38932284712791443,0.5041047930717468,0.027999823912978172,0.2640831470489502,0.527432918548584,0.00998284388333559,0.2832168936729431,0.6035323739051819,-0.008755558170378208,0.32079440355300903,0.6330430507659912,-0.01098287757486105,0.3709292709827423,0.5428102612495422,0.0706564262509346,0.27110499143600464,0.5687747001647949,0.0354691706597805,0.2972119152545929,0.6326815485954285,0.0007914776797406375,0.33508262038230896,0.6524922847747803,-0.0067393290810287,0.35814017057418823,0.5827659368515015,0.10647271573543549,0.2931371331214905,0.6005682349205017,0.0734986960887909,0.31814467906951904,0.6398985385894775,0.04856131970882416,0.34981900453567505,0.6559239029884338,0.04324335232377052,rock
0.3536796569824219,0.5592393279075623,-5.474978337360881e-08,0.35839104652404785,0.43900322914123535,-0.08040726184844971,0.4127863347530365,0.32251888513565063,-0.10311376303434372,0.49818748235702515,0.24540066719055176,-0.11955731362104416,0.5735462307929993,0.18219991028308868,-0.12500551342964172,0.5066903829574585,0.28961193561553955,0.01605110615491867,0.6087387204170227,0.23600202798843384,-0.034731425344944,0.5919166803359985,0.2953907549381256,-0.08072317391633987,0.5461264848709106,0.3441533148288727,-0.10309868305921555,0.5396501421928406,0.34537702798843384,0.040584735572338104,0.6400087475776672,0.30843085050582886,-0.01634056121110916,0.6021158695220947,0.3777599334716797,-0.06798213720321655,0.54413902759552,0.418364018201828,-0.09118953347206116,0.559867262840271,0.39819908142089844,0.04972413182258606,0.6533491015434265,0.37327948212623596,-0.010493915528059006,0.6090064644813538,0.4280865788459778,-0.04358905181288719,0.5443294644355774,0.4598085284233093,-0.04984280467033386,0.5723400115966797,0.45352765917778015,0.05193852633237839,0.6333648562431335,0.44257354736328125,0.00465563265606761,0.6029409170150757,0.47504284977912903,-0.017232118174433708,0.553673267364502,0.4964820146560669,-0.02211747132241726,rock
0.7069385051727295,0.5764108896255493,-6.758525614714017e-07,0.7107253074645996,0.3949565291404724,-0.04384995996952057,0.7098492383956909,0.25711318850517273,-0.11423799395561218,0.6921697854995728,0.1802835315465927,-0.1739540845155716,0.6653420925140381,0.17460578680038452,-0.23259402811527252,0.8376318216323853,0.2502743601799011,-0.2033979445695877,0.6314486265182495,0.12185987830162048,-0.2568165361881256,0.5871762633323669,0.16939330101013184,-0.26101672649383545,0.6307588815689087,0.2109333872795105,-0.26497453451156616,0.8102749586105347,0.34770816564559937,-0.2204766422510147,0.566291093826294,0.21697936952114105,-0.25955435633659363,0.5579298734664917,0.2641184628009796,-0.2351292073726654,0.5977276563644409,0.3015440106391907,-0.2286394089460373,0.7567774653434753,0.4357783794403076,-0.23222918808460236,0.5359278917312622,0.3135138154029846,-0.2545035481452942,0.5471875667572021,0.3538707196712494,-0.20660071074962616,0.595445990562439,0.3941704034805298,-0.18537487089633942,0.695959746837616,0.514524519443512,-0.24816738069057465,0.539686918258667,0.3957381844520569,-0.2684316039085388,0.549883246421814,0.4143579602241516,-0.24107393622398376,0.592816174030304,0.4472598433494568,-0.22261956334114075,rock
0.7679547071456909,0.3468857705593109,1.5421366583723284e-07,0.7486003041267395,0.2735602855682373,-0.031855955719947815,0.7004317045211792,0.20928509533405304,-0.0462348647415638,0.6275466680526733,0.20470719039440155,-0.061181794852018356,0.5911381840705872,0.2557075619697571,-0.069061279296875,0.6209977269172668,0.22519588470458984,0.01640297845005989,0.562606930732727,0.211854487657547,-0.014651576057076454,0.5850104093551636,0.2227862924337387,-0.030941925942897797,0.609160840511322,0.2362554669380188,-0.03525078296661377,0.6053058505058289,0.27462369203567505,0.017794733867049217,0.5568860769271851,0.27028191089630127,-0.011236949823796749,0.6222838759422302,0.28540217876434326,-0.014723354019224644,0.6406876444816589,0.2774375081062317,-0.006566760130226612,0.6042046546936035,0.32014381885528564,0.01007841620594263,0.5635942220687866,0.3186829686164856,-0.020800966769456863,0.6230367422103882,0.3217910826206207,-0.009368880651891232,0.6384539604187012,0.31595534086227417,0.008665342815220356,0.6102002859115601,0.3683982491493225,-0.0013976701302453876,0.580280065536499,0.3620534837245941,-0.01274814736098051,0.6175028085708618,0.3599999248981476,0.0018744691042229533,0.6315292716026306,0.35660403966903687,0.017854737117886543,rock
0.6410323977470398,0.30312126874923706,-3.246395010592096e-07,0.5583059787750244,0.3205896317958832,-0.107935331761837,0.45320066809654236,0.33441436290740967,-0.11555681377649307,0.39141032099723816,0.3755456805229187,-0.09322144091129303,0.3616936504840851,0.4074476361274719,-0.057639483362436295,0.3646751344203949,0.22048461437225342,-0.03797955811023712,0.3165540099143982,0.34913399815559387,-0.04547657445073128,0.37750378251075745,0.3761696219444275,-0.05405427888035774,0.41081368923187256,0.346005380153656,-0.05489193648099899,0.38868001103401184,0.23789599537849426,0.02517031505703926,0.3328685760498047,0.37336787581443787,0.02280748076736927,0.39586716890335083,0.38754719495773315,0.017349159345030785,0.43032005429267883,0.35593295097351074,0.018778791651129723,0.4121586084365845,0.2674791216850281,0.07608000934123993,0.37299424409866333,0.3829963207244873,0.06412684172391891,0.4237290620803833,0.38829052448272705,0.0411209836602211,0.4457170367240906,0.34962138533592224,0.03342869132757187,0.4331459701061249,0.2930889427661896,0.1184714064002037,0.40593889355659485,0.37130266427993774,0.10763182491064072,0.4442920684814453,0.3687823414802551,0.09037627279758453,0.47086453437805176,0.3414287567138672,0.08543099462985992,rock
0.6600533127784729,0.7257193326950073,-1.7442026489788987e-07,0.6741028428077698,0.6607234477996826,-0.0170503668487072,0.6395397782325745,0.592742383480072,-0.023030901327729225,0.5694866180419922,0.5734726190567017,-0.029354199767112732,0.5232073068618774,0.5991523265838623,-0.029209397733211517,0.5898005962371826,0.5725712776184082,0.004703298676759005,0.5378840565681458,0.5282749533653259,-0.020704781636595726,0.5685217380523682,0.5680651068687439,-0.036531589925289154,0.5915617346763611,0.5862945318222046,-0.04490671679377556,0.5638695359230042,0.6023398637771606,0.001323842559941113,0.5111441612243652,0.5639667510986328,-0.021676985546946526,0.5556444525718689,0.6022782921791077,-0.02577476017177105,0.5752692818641663,0.6123026013374329,-0.023928018286824226,0.5451346635818481,0.635743260383606,-0.00777078652754426,0.5017544031143188,0.605278491973877,-0.03168277069926262,0.5494154095649719,0.6336296200752258,-0.024323495104908943,0.5708299279212952,0.6439388394355774,-0.01303598191589117,0.5329225063323975,0.6713941097259521,-0.018919887021183968,0.5049949884414673,0.643644392490387,-0.03144671767950058,0.5370820164680481,0.6598071455955505,-0.02335321716964245,0.553676426410675,0.671125590801239,-0.014366109855473042,rock
0.1388023942708969,0.7077001929283142,-8.119843073473021e-07,0.13964354991912842,0.6036622524261475,-0.07040148228406906,0.16647019982337952,0.4915984869003296,-0.10256544500589371,0.2615867853164673,0.42261940240859985,-0.13251300156116486,0.35971662402153015,0.4177989959716797,-0.1452062726020813,0.22103320062160492,0.41064202785491943,-0.002271741395816207,0.27758705615997314,0.32723861932754517,-0.08295122534036636,0.2577563524246216,0.3999927341938019,-0.11578451842069626,0.2557903528213501,0.44589370489120483,-0.12000956386327744,0.26766085624694824,0.4617699384689331,0.010719233192503452,0.33071112632751465,0.4351688623428345,-0.06768743693828583,0.261777400970459,0.5147831439971924,-0.0739983320236206,0.25759029388427734,0.5021194815635681,-0.05637914687395096,0.3097293972969055,0.5196011662483215,0.00408075051382184,0.35544437170028687,0.512152373790741,-0.08105840533971786,0.2784773111343384,0.5714588761329651,-0.0670926496386528,0.26840126514434814,0.5562690496444702,-0.03255589306354523,0.343884140253067,0.5772830843925476,-0.008818716742098331,0.3772878050804138,0.5643284320831299,-0.04901973530650139,0.32367005944252014,0.5969768762588501,-0.0340440459549427,0.30243223905563354,0.5938563346862793,-0.00871284119784832,rock
0.5200009942054749,0.4565983712673187,-2.508906220555218e-07,0.5875513553619385,0.539228081703186,-0.04437936842441559,0.685081958770752,0.5598856210708618,-0.04668719694018364,0.7556259036064148,0.5574980974197388,-0.03905699774622917,0.7757879495620728,0.5502225160598755,-0.019723299890756607,0.7803674936294556,0.4509236514568329,-0.0200482364743948,0.8310978412628174,0.5691412091255188,-0.044669002294540405,0.762279748916626,0.6005221009254456,-0.05824834853410721,0.7075675129890442,0.5960795283317566,-0.05893019959330559,0.7804772853851318,0.427853524684906,0.004579705651849508,0.8269346952438354,0.5568673610687256,-0.019907062873244286,0.7537955641746521,0.5880109667778015,-0.028284313157200813,0.6981995105743408,0.5827996134757996,-0.023886002600193024,0.7710671424865723,0.42977452278137207,0.023468749597668648,0.8148257732391357,0.5499296188354492,-0.002694179071113467,0.7496128082275391,0.5809807181358337,-0.011680889874696732,0.6959958076477051,0.5790543556213379,-0.005478345323354006,0.7571742534637451,0.4433821439743042,0.03974280506372452,0.7955872416496277,0.531995952129364,0.022543752565979958,0.7536125183105469,0.5595045685768127,0.01701114885509014,0.7128952145576477,0.5607942938804626,0.021177874878048897,rock
0.45987188816070557,0.7459655404090881,-3.883220074385463e-07,0.5163676738739014,0.7057260870933533,0.01570735312998295,0.5614280700683594,0.6659573316574097,0.006894893944263458,0.5807886719703674,0.6153263449668884,-0.007815304212272167,0.5745430588722229,0.5763647556304932,-0.022902831435203552,0.6332481503486633,0.7043768763542175,-0.004303086083382368,0.659990131855011,0.6244900822639465,-0.023004842922091484,0.6220262050628662,0.6208746433258057,-0.03622320666909218,0.6038326621055603,0.6390544176101685,-0.04665045067667961,0.6188762784004211,0.7002860307693481,-0.02477075904607773,0.6507693529129028,0.6072263121604919,-0.03679016977548599,0.6095643639564514,0.6070147752761841,-0.03642762452363968,0.5911683440208435,0.6287968158721924,-0.039075497537851334,0.59156334400177,0.6867719888687134,-0.044722434133291245,0.6120189428329468,0.5976463556289673,-0.0510120652616024,0.575780987739563,0.6016637682914734,-0.0409882552921772,0.561675488948822,0.6238940358161926,-0.03865572437644005,0.5590313076972961,0.6706396341323853,-0.06461526453495026,0.5573335289955139,0.6044857501983643,-0.07016099244356155,0.5349123477935791,0.6109316945075989,-0.06589158624410629,0.528735339641571,0.6319159865379333,-0.06493879109621048,rock
0.7821524143218994,0.3532359004020691,-2.2816696798599878e-07,0.8374680280685425,0.2888636291027069,-0.006419139914214611,0.8509157299995422,0.2229333519935608,-0.007743885740637779,0.8323372602462769,0.16586816310882568,-0.012538917362689972,0.7889851331710815,0.1608155518770218,-0.014816395938396454,0.7974679470062256,0.19915571808815002,0.011310571804642677,0.7877438068389893,0.1564510464668274,-0.0032775341533124447,0.803168773651123,0.19591444730758667,-0.010919228196144104,0.8057577013969421,0.22562278807163239,-0.013785341754555702,0.7690480947494507,0.20917248725891113,0.003893776098266244,0.7604748010635376,0.1632516235113144,-0.017701365053653717,0.7828468680381775,0.21194352209568024,-0.026293959468603134,0.7845354080200195,0.24205945432186127,-0.026602450758218765,0.7400465607643127,0.2218022644519806,-0.0061498843133449554,0.737592339515686,0.17830310761928558,-0.0313207171857357,0.7624871134757996,0.22677266597747803,-0.028639543801546097,0.7626898288726807,0.25691908597946167,-0.018895024433732033,0.7064577341079712,0.24028846621513367,-0.016574852168560028,0.7155267000198364,0.19602333009243011,-0.03190334513783455,0.7361533045768738,0.22649559378623962,-0.02360834740102291,0.7355489134788513,0.2543390393257141,-0.012826146557927132,rock
